name,channel,genre,season,episode,year,day,time,minutes,viewers,rating
Criminal Minds,CBS,Procedural,12,9,2017-S,Wednesday,9:00,60,7.27,1.4
Criminal Minds,CBS,Procedural,12,10,2017-S,Wednesday,9:00,60,7.54,1.4
Criminal Minds,CBS,Procedural,12,11,2017-S,Wednesday,9:00,60,7.45,1.3
Criminal Minds,CBS,Procedural,12,12,2017-S,Wednesday,9:00,60,6.7,1.2
Criminal Minds,CBS,Procedural,12,13,2017-S,Wednesday,9:00,60,7.34,1.3
Criminal Minds,CBS,Procedural,12,14,2017-S,Wednesday,9:00,60,7.33,1.3
Criminal Minds,CBS,Procedural,12,15,2017-S,Wednesday,9:00,60,6.54,1.3
Criminal Minds,CBS,Procedural,12,16,2017-S,Wednesday,9:00,60,7.5,1.3
Criminal Minds,CBS,Procedural,12,17,2017-S,Wednesday,9:00,60,7.46,1.3
Criminal Minds,CBS,Procedural,12,18,2017-S,Wednesday,9:00,60,6.88,1.2
Criminal Minds,CBS,Procedural,12,19,2017-S,Wednesday,9:00,60,7.04,1.3
Criminal Minds,CBS,Procedural,12,20,2017-S,Wednesday,9:00,60,6.91,1.3
Criminal Minds,CBS,Procedural,12,21,2017-S,Wednesday,9:00,60,7.37,1.5
Criminal Minds,CBS,Procedural,12,22,2017-S,Wednesday,9:00,60,8.12,1.6
Criminal Minds,CBS,Procedural,11,1,2015-F,Wednesday,9:00,60,10.08,2
Criminal Minds,CBS,Procedural,11,2,2015-F,Wednesday,9:00,60,9.08,1.7
Criminal Minds,CBS,Procedural,11,3,2015-F,Wednesday,9:00,60,9.08,1.7
Criminal Minds,CBS,Procedural,11,4,2015-F,Wednesday,9:00,60,8.47,1.6
Criminal Minds,CBS,Procedural,11,5,2015-F,Wednesday,9:00,60,7.64,1.6
Criminal Minds,CBS,Procedural,11,6,2015-F,Wednesday,9:00,60,7.79,1.5
Criminal Minds,CBS,Procedural,11,7,2015-F,Wednesday,9:00,60,8.51,1.6
Criminal Minds,CBS,Procedural,11,8,2015-F,Wednesday,9:00,60,8.14,1.5
Criminal Minds,CBS,Procedural,11,9,2015-F,Wednesday,9:00,60,8.75,1.6
Criminal Minds,CBS,Procedural,11,10,2015-F,Wednesday,9:00,60,9.27,1.9
Criminal Minds,CBS,Procedural,11,11,2016-S,Wednesday,9:00,60,9.33,2
Criminal Minds,CBS,Procedural,11,12,2016-S,Wednesday,9:00,60,9.25,2
Criminal Minds,CBS,Procedural,11,13,2016-S,Wednesday,9:00,60,9.22,2
Criminal Minds,CBS,Procedural,11,14,2016-S,Wednesday,9:00,60,8.97,1.8
Criminal Minds,CBS,Procedural,11,15,2016-S,Wednesday,9:00,60,8.64,1.8
Criminal Minds,CBS,Procedural,11,16,2016-S,Wednesday,9:00,60,9.32,1.9
Criminal Minds,CBS,Procedural,11,17,2016-S,Wednesday,9:00,60,9.8,1.9
Criminal Minds,CBS,Procedural,11,18,2016-S,Wednesday,9:00,60,10.94,2.2
Criminal Minds,CBS,Procedural,11,19,2016-S,Wednesday,9:00,60,9.17,1.8
Criminal Minds,CBS,Procedural,11,20,2016-S,Wednesday,9:00,60,8.81,1.7
Criminal Minds,CBS,Procedural,11,21,2016-S,Wednesday,9:00,60,9.14,1.7
Criminal Minds,CBS,Procedural,11,22,2016-S,Wednesday,9:00,60,8.44,1.8
The Amazing Race,CBS,Reality-Competition,30,1,2018-S,Wednesday,8:00,60,7.33,1.6
The Amazing Race,CBS,Reality-Competition,30,2,2018-S,Wednesday,8:00,60,6.98,1.4
The Amazing Race,CBS,Reality-Competition,30,3,2018-S,Wednesday,8:00,60,6.89,1.5
The Amazing Race,CBS,Reality-Competition,30,4,2018-S,Wednesday,8:00,60,6.17,1.2
The Amazing Race,CBS,Reality-Competition,30,5,2018-S,Wednesday,9:00,60,6.17,1.2
The Amazing Race,CBS,Reality-Competition,30,6,2018-S,Wednesday,8:00,60,6.54,1.3
The Amazing Race,CBS,Reality-Competition,30,7,2018-S,Wednesday,9:00,60,5.07,1.1
The Amazing Race,CBS,Reality-Competition,30,8,2018-S,Wednesday,10:00,60,5.07,1.1
The Amazing Race,CBS,Reality-Competition,30,9,2018-S,Wednesday,9:00,60,4.12,0.9
The Amazing Race,CBS,Reality-Competition,30,10,2018-S,Wednesday,10:00,60,4.12,0.9
The Amazing Race,CBS,Reality-Competition,30,11,2018-S,Wednesday,9:00,60,4.34,0.9
The Amazing Race,CBS,Reality-Competition,30,12,2018-S,Wednesday,10:00,60,4.34,0.9
The Amazing Race,CBS,Reality-Competition,29,1,2017-S,Thursday,10:00,60,4.3,0.9
The Amazing Race,CBS,Reality-Competition,29,2,2017-S,Thursday,10:00,60,3.99,0.9
The Amazing Race,CBS,Reality-Competition,29,3,2017-S,Thursday,10:00,60,4.18,0.8
The Amazing Race,CBS,Reality-Competition,29,4,2017-S,Thursday,9:00,60,4.4,0.9
The Amazing Race,CBS,Reality-Competition,29,5,2017-S,Thursday,10:00,60,3.84,0.8
The Amazing Race,CBS,Reality-Competition,29,6,2017-S,Thursday,10:00,60,3.8,0.7
The Amazing Race,CBS,Reality-Competition,29,7,2017-S,Thursday,10:00,60,4.01,0.9
The Amazing Race,CBS,Reality-Competition,29,8,2017-S,Thursday,10:00,60,4.04,0.9
The Amazing Race,CBS,Reality-Competition,29,9,2017-S,Thursday,9:00,60,4.42,0.9
The Amazing Race,CBS,Reality-Competition,29,10,2017-S,Thursday,10:00,60,3.86,0.8
The Amazing Race,CBS,Reality-Competition,29,11,2017-S,Thursday,10:00,60,3.63,0.6
The Amazing Race,CBS,Reality-Competition,29,12,2017-S,Thursday,10:00,60,3.92,0.8
The Amazing Race,CBS,Reality-Competition,28,1,2016-S,Friday,8:00,60,6.09,1.3
The Amazing Race,CBS,Reality-Competition,28,2,2016-S,Friday,8:00,60,5.82,1.1
The Amazing Race,CBS,Reality-Competition,28,3,2016-S,Friday,8:00,60,5.69,1.1
The Amazing Race,CBS,Reality-Competition,28,4,2016-S,Friday,8:00,60,5.79,1.1
The Amazing Race,CBS,Reality-Competition,28,5,2016-S,Friday,8:00,60,5.45,1
The Amazing Race,CBS,Reality-Competition,28,6,2016-S,Friday,8:00,60,5.83,1.1
The Amazing Race,CBS,Reality-Competition,28,7,2016-S,Friday,8:00,60,5.51,1.1
The Amazing Race,CBS,Reality-Competition,28,8,2016-S,Friday,8:00,60,5.47,1
The Amazing Race,CBS,Reality-Competition,28,9,2016-S,Friday,8:00,60,5.43,1
The Amazing Race,CBS,Reality-Competition,28,10,2016-S,Friday,8:00,60,5.44,0.9
The Amazing Race,CBS,Reality-Competition,28,11,2016-S,Friday,8:00,60,5.19,0.9
The Amazing Race,CBS,Reality-Competition,28,12,2016-S,Friday,8:00,60,5.93,1.1
The Amazing Race,CBS,Reality-Competition,27,1,2015-F,Friday,8:00,60,5.82,1.2
The Amazing Race,CBS,Reality-Competition,27,2,2015-F,Friday,8:00,60,5.98,1.2
The Amazing Race,CBS,Reality-Competition,27,3,2015-F,Friday,8:00,60,5.92,1.1
The Amazing Race,CBS,Reality-Competition,27,4,2015-F,Friday,8:00,60,5.92,1.1
The Amazing Race,CBS,Reality-Competition,27,5,2015-F,Friday,8:00,60,5.94,1.2
The Amazing Race,CBS,Reality-Competition,27,6,2015-F,Friday,8:00,60,6.07,1.2
The Amazing Race,CBS,Reality-Competition,27,7,2015-F,Friday,8:00,60,5.83,1.1
The Amazing Race,CBS,Reality-Competition,27,8,2015-F,Friday,8:00,60,5.68,1.1
The Amazing Race,CBS,Reality-Competition,27,9,2015-F,Friday,8:00,60,6.03,1
The Amazing Race,CBS,Reality-Competition,27,10,2015-F,Friday,8:00,60,5.53,1
The Amazing Race,CBS,Reality-Competition,27,11,2015-F,Friday,8:00,60,5.75,1.1
The Amazing Race,CBS,Reality-Competition,27,12,2015-F,Friday,8:00,60,6.16,1
Code Black,CBS,Medical,3,1,2018-S,Wednesday,10:00,60,5.64,0.7
Code Black,CBS,Medical,3,2,2018-S,Wednesday,10:00,60,5.17,0.7
Code Black,CBS,Medical,3,3,2018-S,Wednesday,10:00,60,5.03,0.7
Code Black,CBS,Medical,3,4,2018-S,Wednesday,10:00,60,5.95,0.8
Code Black,CBS,Medical,3,5,2018-S,Wednesday,9:00,60,6.38,0.7
Code Black,CBS,Medical,3,6,2018-S,Wednesday,10:00,60,6.28,0.7
Code Black,CBS,Medical,3,7,2018-S,Wednesday,10:00,60,5.67,0.6
Code Black,CBS,Medical,3,8,2018-S,Wednesday,10:00,60,6.8,0.7
Code Black,CBS,Medical,3,9,2018-S,Wednesday,10:00,60,5.7,0.7
Code Black,CBS,Medical,3,10,2018-S,Wednesday,10:00,60,5.74,0.8
Code Black,CBS,Medical,2,1,2016-F,Wednesday,10:00,60,6.37,1.2
Code Black,CBS,Medical,2,2,2016-F,Wednesday,10:00,60,5.87,1
Code Black,CBS,Medical,2,3,2016-F,Wednesday,10:00,60,5.99,1.1
Code Black,CBS,Medical,2,4,2016-F,Wednesday,10:00,60,5.67,1
Code Black,CBS,Medical,2,5,2016-F,Wednesday,10:00,60,4.45,0.7
Code Black,CBS,Medical,2,6,2016-F,Wednesday,10:00,60,6.03,0.9
Code Black,CBS,Medical,2,7,2016-F,Wednesday,10:00,60,5.68,0.9
Code Black,CBS,Medical,2,8,2016-F,Wednesday,10:00,60,6.18,0.9
Code Black,CBS,Medical,2,9,2016-F,Wednesday,10:00,60,5.92,1
Code Black,CBS,Medical,2,10,2016-F,Wednesday,10:00,60,6.75,1.1
Code Black,CBS,Medical,2,11,2016-F,Wednesday,10:00,60,5.98,0.9
Code Black,CBS,Medical,2,12,2017-S,Wednesday,10:00,60,5.98,1
Code Black,CBS,Medical,2,13,2017-S,Wednesday,10:00,60,6.33,0.9
Code Black,CBS,Medical,2,14,2017-S,Wednesday,10:00,60,5.68,0.9
Code Black,CBS,Medical,2,15,2017-S,Wednesday,10:00,60,6.8,1.1
Code Black,CBS,Medical,2,16,2017-S,Wednesday,10:00,60,6.07,0.9
Code Black,CBS,Medical,1,1,2015-F,Wednesday,10:00,60,8.58,1.5
Code Black,CBS,Medical,1,2,2015-F,Wednesday,10:00,60,6.83,1.2
Code Black,CBS,Medical,1,3,2015-F,Wednesday,10:00,60,6.96,1.2
Code Black,CBS,Medical,1,4,2015-F,Wednesday,10:00,60,7.13,1.2
Code Black,CBS,Medical,1,5,2015-F,Wednesday,10:00,60,5.96,1.1
Code Black,CBS,Medical,1,6,2015-F,Wednesday,10:00,60,6.44,1.2
Code Black,CBS,Medical,1,7,2015-F,Wednesday,10:00,60,6.9,1.2
Code Black,CBS,Medical,1,8,2015-F,Wednesday,10:00,60,6.59,1.2
Code Black,CBS,Medical,1,9,2015-F,Wednesday,10:00,60,7.45,1.3
Code Black,CBS,Medical,1,10,2015-F,Wednesday,10:00,60,8.5,1.5
Code Black,CBS,Medical,1,11,2015-F,Wednesday,10:00,60,8.38,1.4
Code Black,CBS,Medical,1,12,2016-S,Wednesday,10:00,60,6.6,1.2
Code Black,CBS,Medical,1,13,2016-S,Wednesday,10:00,60,7.29,1.4
Code Black,CBS,Medical,1,14,2016-S,Wednesday,10:00,60,7.47,1.3
Code Black,CBS,Medical,1,15,2016-S,Wednesday,10:00,60,6.9,1.2
Code Black,CBS,Medical,1,16,2016-S,Wednesday,10:00,60,7.11,1.3
Code Black,CBS,Medical,1,17,2016-S,Wednesday,10:00,60,6.04,1
Code Black,CBS,Medical,1,18,2016-S,Wednesday,10:00,60,6.89,1.2
Young Sheldon,CBS,Multi-Camera Comedy,1,1,2017-F,Monday,8:30,30,17.21,3.8
Young Sheldon,CBS,Multi-Camera Comedy,1,2,2017-F,Thursday,8:30,30,12.66,2.2
Young Sheldon,CBS,Multi-Camera Comedy,1,3,2017-F,Thursday,8:30,30,12.39,2.2
Young Sheldon,CBS,Multi-Camera Comedy,1,4,2017-F,Thursday,8:30,30,11.83,2
Young Sheldon,CBS,Multi-Camera Comedy,1,5,2017-F,Thursday,8:30,30,11.43,2.6
Young Sheldon,CBS,Multi-Camera Comedy,1,6,2017-F,Thursday,8:30,30,12.11,2.1
Young Sheldon,CBS,Multi-Camera Comedy,1,7,2017-F,Thursday,8:30,30,12.49,2.2
Young Sheldon,CBS,Multi-Camera Comedy,1,8,2017-F,Thursday,8:30,30,11.64,2
Young Sheldon,CBS,Multi-Camera Comedy,1,9,2017-F,Thursday,8:30,30,11.32,1.8
Young Sheldon,CBS,Multi-Camera Comedy,1,10,2018-S,Thursday,8:30,30,14.7,2.6
Young Sheldon,CBS,Multi-Camera Comedy,1,11,2018-S,Thursday,8:30,30,14.17,2.6
Young Sheldon,CBS,Multi-Camera Comedy,1,12,2018-S,Thursday,8:30,30,13.33,2.4
Young Sheldon,CBS,Multi-Camera Comedy,1,13,2018-S,Thursday,8:30,30,12.92,2.3
Young Sheldon,CBS,Multi-Camera Comedy,1,14,2018-S,Thursday,8:30,30,12.42,2.1
Young Sheldon,CBS,Multi-Camera Comedy,1,15,2018-S,Thursday,8:30,30,12.52,2.1
Young Sheldon,CBS,Multi-Camera Comedy,1,16,2018-S,Thursday,8:30,30,11.91,2
Young Sheldon,CBS,Multi-Camera Comedy,1,17,2018-S,Thursday,8:30,30,11.66,1.9
Young Sheldon,CBS,Multi-Camera Comedy,1,18,2018-S,Thursday,8:30,30,11.7,1.9
Young Sheldon,CBS,Multi-Camera Comedy,1,19,2018-S,Thursday,8:30,30,11.67,1.9
Young Sheldon,CBS,Multi-Camera Comedy,1,20,2018-S,Thursday,8:30,30,11.15,1.8
Young Sheldon,CBS,Multi-Camera Comedy,1,21,2018-S,Thursday,8:30,30,11.67,1.9
Young Sheldon,CBS,Multi-Camera Comedy,1,22,2018-S,Thursday,8:30,30,12.44,2.2
Mom,CBS,Multi-Camera Comedy,5,1,2017-F,Thursday,9:00,30,8.46,1.4
Mom,CBS,Multi-Camera Comedy,5,2,2017-F,Thursday,9:00,30,8.69,1.5
Mom,CBS,Multi-Camera Comedy,5,3,2017-F,Thursday,9:00,30,8.39,1.4
Mom,CBS,Multi-Camera Comedy,5,4,2017-F,Thursday,9:00,30,7.89,1.8
Mom,CBS,Multi-Camera Comedy,5,5,2017-F,Thursday,9:00,30,8.59,1.4
Mom,CBS,Multi-Camera Comedy,5,6,2017-F,Thursday,9:00,30,8.78,1.4
Mom,CBS,Multi-Camera Comedy,5,7,2017-F,Thursday,9:00,30,8.65,1.4
Mom,CBS,Multi-Camera Comedy,5,8,2017-F,Thursday,9:00,30,8.85,1.4
Mom,CBS,Multi-Camera Comedy,5,9,2018-S,Thursday,9:00,30,9.88,1.7
Mom,CBS,Multi-Camera Comedy,5,10,2018-S,Thursday,9:00,30,9.54,1.6
Mom,CBS,Multi-Camera Comedy,5,11,2018-S,Thursday,9:00,30,9.26,1.6
Mom,CBS,Multi-Camera Comedy,5,12,2018-S,Thursday,9:00,30,9.11,1.5
Mom,CBS,Multi-Camera Comedy,5,13,2018-S,Thursday,9:00,30,9.01,1.5
Mom,CBS,Multi-Camera Comedy,5,14,2018-S,Thursday,9:00,30,9.06,1.5
Mom,CBS,Multi-Camera Comedy,5,15,2018-S,Thursday,9:00,30,8.56,1.4
Mom,CBS,Multi-Camera Comedy,5,16,2018-S,Thursday,9:00,30,8.34,1.3
Mom,CBS,Multi-Camera Comedy,5,17,2018-S,Thursday,9:00,30,8.94,1.4
Mom,CBS,Multi-Camera Comedy,5,18,2018-S,Thursday,9:00,30,8.82,1.4
Mom,CBS,Multi-Camera Comedy,5,19,2018-S,Thursday,9:00,30,8.31,1.3
Mom,CBS,Multi-Camera Comedy,5,20,2018-S,Thursday,9:00,30,8.63,1.4
Mom,CBS,Multi-Camera Comedy,5,21,2018-S,Thursday,9:00,30,9.08,1.5
Mom,CBS,Multi-Camera Comedy,5,22,2018-S,Thursday,9:30,30,7.97,1.3
Mom,CBS,Multi-Camera Comedy,4,1,2016-F,Thursday,9:00,30,7.02,1.5
Mom,CBS,Multi-Camera Comedy,4,2,2016-F,Thursday,9:00,30,6.85,1.3
Mom,CBS,Multi-Camera Comedy,4,3,2016-F,Thursday,9:00,30,7.1,1.5
Mom,CBS,Multi-Camera Comedy,4,4,2016-F,Thursday,9:00,30,7.64,1.4
Mom,CBS,Multi-Camera Comedy,4,5,2016-F,Thursday,9:00,30,5.82,1.2
Mom,CBS,Multi-Camera Comedy,4,6,2016-F,Thursday,9:00,30,7.01,1.3
Mom,CBS,Multi-Camera Comedy,4,7,2016-F,Thursday,9:00,30,7.48,1.4
Mom,CBS,Multi-Camera Comedy,4,8,2016-F,Thursday,9:00,30,8.23,1.5
Mom,CBS,Multi-Camera Comedy,4,9,2017-S,Thursday,9:00,30,8.5,1.7
Mom,CBS,Multi-Camera Comedy,4,10,2017-S,Thursday,9:00,30,7.39,1.3
Mom,CBS,Multi-Camera Comedy,4,11,2017-S,Thursday,9:00,30,8.57,1.7
Mom,CBS,Multi-Camera Comedy,4,12,2017-S,Thursday,9:00,30,8.71,1.6
Mom,CBS,Multi-Camera Comedy,4,13,2017-S,Thursday,9:00,30,7.56,1.5
Mom,CBS,Multi-Camera Comedy,4,14,2017-S,Thursday,9:00,30,7.87,1.5
Mom,CBS,Multi-Camera Comedy,4,15,2017-S,Thursday,9:00,30,7.62,1.4
Mom,CBS,Multi-Camera Comedy,4,16,2017-S,Thursday,9:00,30,7.5,1.4
Mom,CBS,Multi-Camera Comedy,4,17,2017-S,Thursday,9:00,30,7.03,1.2
Mom,CBS,Multi-Camera Comedy,4,18,2017-S,Thursday,9:00,30,7.5,1.4
Mom,CBS,Multi-Camera Comedy,4,19,2017-S,Thursday,9:00,30,6.84,1.3
Mom,CBS,Multi-Camera Comedy,4,20,2017-S,Thursday,9:00,30,7.06,1.3
Mom,CBS,Multi-Camera Comedy,4,21,2017-S,Thursday,9:00,30,8.18,1.5
Mom,CBS,Multi-Camera Comedy,4,22,2017-S,Thursday,9:00,30,8.12,1.5
Mom,CBS,Multi-Camera Comedy,3,1,2015-F,Thursday,9:00,30,7.28,1.5
Mom,CBS,Multi-Camera Comedy,3,2,2015-F,Thursday,9:00,30,7.16,1.5
Mom,CBS,Multi-Camera Comedy,3,3,2015-F,Thursday,9:00,30,7.46,1.7
Mom,CBS,Multi-Camera Comedy,3,4,2015-F,Thursday,9:00,30,6.72,1.7
Mom,CBS,Multi-Camera Comedy,3,5,2015-F,Thursday,9:00,30,6.87,1.6
Mom,CBS,Multi-Camera Comedy,3,6,2015-F,Thursday,9:00,30,8.95,1.8
Mom,CBS,Multi-Camera Comedy,3,7,2016-S,Thursday,9:00,30,8.71,1.8
Mom,CBS,Multi-Camera Comedy,3,8,2016-S,Thursday,9:00,30,8.33,1.7
Mom,CBS,Multi-Camera Comedy,3,9,2016-S,Thursday,9:00,30,8.49,1.7
Mom,CBS,Multi-Camera Comedy,3,10,2016-S,Thursday,9:00,30,7.96,1.7
Mom,CBS,Multi-Camera Comedy,3,11,2016-S,Thursday,9:00,30,8.13,1.8
Mom,CBS,Multi-Camera Comedy,3,12,2016-S,Thursday,9:00,30,8.68,1.8
Mom,CBS,Multi-Camera Comedy,3,13,2016-S,Thursday,9:00,30,7.9,1.8
Mom,CBS,Multi-Camera Comedy,3,14,2016-S,Thursday,9:00,30,7.98,1.7
Mom,CBS,Multi-Camera Comedy,3,15,2016-S,Thursday,9:00,30,7.88,1.7
Mom,CBS,Multi-Camera Comedy,3,16,2016-S,Thursday,9:00,30,7.17,1.5
Mom,CBS,Multi-Camera Comedy,3,17,2016-S,Thursday,9:00,30,7.46,1.5
Mom,CBS,Multi-Camera Comedy,3,18,2016-S,Thursday,9:00,30,8.31,1.8
Mom,CBS,Multi-Camera Comedy,3,19,2016-S,Thursday,9:00,30,8.27,1.7
Mom,CBS,Multi-Camera Comedy,3,20,2016-S,Thursday,9:00,30,7.92,1.5
Mom,CBS,Multi-Camera Comedy,3,21,2016-S,Thursday,9:00,30,8.31,1.8
Mom,CBS,Multi-Camera Comedy,3,22,2016-S,Thursday,9:00,30,8.14,1.7
Life in Pieces,CBS,Single-Camera Comedy,3,1,2017-F,Thursday,9:30,30,6.67,1.2
Life in Pieces,CBS,Single-Camera Comedy,3,2,2017-F,Thursday,9:30,30,6.53,1.2
Life in Pieces,CBS,Single-Camera Comedy,3,3,2017-F,Thursday,9:30,30,6.37,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,4,2017-F,Thursday,9:30,30,5.93,1.3
Life in Pieces,CBS,Single-Camera Comedy,3,5,2017-F,Thursday,9:30,30,6.57,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,6,2017-F,Thursday,9:30,30,5.49,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,7,2017-F,Thursday,9:30,30,6.65,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,8,2017-F,Thursday,9:30,30,6.72,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,9,2018-S,Thursday,9:30,30,7.43,1.3
Life in Pieces,CBS,Single-Camera Comedy,3,10,2018-S,Thursday,9:30,30,7.18,1.2
Life in Pieces,CBS,Single-Camera Comedy,3,11,2018-S,Thursday,9:30,30,6.79,1.2
Life in Pieces,CBS,Single-Camera Comedy,3,12,2018-S,Thursday,9:30,30,7.12,1.2
Life in Pieces,CBS,Single-Camera Comedy,3,13,2018-S,Thursday,9:30,30,6.49,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,14,2018-S,Thursday,9:30,30,6.72,1.2
Life in Pieces,CBS,Single-Camera Comedy,3,15,2018-S,Thursday,9:30,30,6.13,1
Life in Pieces,CBS,Single-Camera Comedy,3,16,2018-S,Thursday,9:30,30,6.09,0.9
Life in Pieces,CBS,Single-Camera Comedy,3,17,2018-S,Thursday,9:30,30,6.48,1.1
Life in Pieces,CBS,Single-Camera Comedy,3,18,2018-S,Thursday,9:30,30,6.29,1
Life in Pieces,CBS,Single-Camera Comedy,3,19,2018-S,Thursday,9:30,30,6.22,1
Life in Pieces,CBS,Single-Camera Comedy,3,20,2018-S,Thursday,9:30,30,6.25,1
Life in Pieces,CBS,Single-Camera Comedy,3,21,2018-S,Thursday,9:00,30,5.56,1
Life in Pieces,CBS,Single-Camera Comedy,3,22,2018-S,Thursday,9:30,30,4.95,0.9
Life in Pieces,CBS,Single-Camera Comedy,2,1,2016-F,Thursday,9:30,30,5.96,1.4
Life in Pieces,CBS,Single-Camera Comedy,2,2,2016-F,Thursday,9:30,30,5.92,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,3,2016-F,Thursday,9:30,30,6.23,1.5
Life in Pieces,CBS,Single-Camera Comedy,2,4,2016-F,Thursday,9:30,30,6.65,1.4
Life in Pieces,CBS,Single-Camera Comedy,2,5,2016-F,Thursday,9:30,30,5.27,1
Life in Pieces,CBS,Single-Camera Comedy,2,6,2016-F,Thursday,9:30,30,6.28,1.2
Life in Pieces,CBS,Single-Camera Comedy,2,7,2016-F,Thursday,9:30,30,6.45,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,8,2016-F,Thursday,9:30,30,6.94,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,9,2017-S,Thursday,9:30,30,6.74,1.4
Life in Pieces,CBS,Single-Camera Comedy,2,10,2017-S,Thursday,9:30,30,5.95,1.2
Life in Pieces,CBS,Single-Camera Comedy,2,11,2017-S,Thursday,9:30,30,6.95,1.5
Life in Pieces,CBS,Single-Camera Comedy,2,12,2017-S,Thursday,9:30,30,6.62,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,13,2017-S,Thursday,9:30,30,6.08,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,14,2017-S,Thursday,9:30,30,6.33,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,15,2017-S,Thursday,9:30,30,5.98,1.2
Life in Pieces,CBS,Single-Camera Comedy,2,16,2017-S,Thursday,9:30,30,6.13,1.3
Life in Pieces,CBS,Single-Camera Comedy,2,17,2017-S,Thursday,9:30,30,5.59,1.1
Life in Pieces,CBS,Single-Camera Comedy,2,18,2017-S,Thursday,9:30,30,5.68,1.2
Life in Pieces,CBS,Single-Camera Comedy,2,19,2017-S,Thursday,9:30,30,5.42,1.1
Life in Pieces,CBS,Single-Camera Comedy,2,20,2017-S,Thursday,9:30,30,5.51,1.1
Life in Pieces,CBS,Single-Camera Comedy,2,21,2017-S,Thursday,9:30,30,6.11,1.2
Life in Pieces,CBS,Single-Camera Comedy,2,22,2017-S,Thursday,9:30,30,5.97,1.1
Life in Pieces,CBS,Single-Camera Comedy,1,1,2015-F,Monday,8:30,30,11.28,2.6
Life in Pieces,CBS,Single-Camera Comedy,1,2,2015-F,Monday,8:30,30,8.71,1.9
Life in Pieces,CBS,Single-Camera Comedy,1,3,2015-F,Monday,8:30,30,8.91,1.9
Life in Pieces,CBS,Single-Camera Comedy,1,4,2015-F,Monday,8:30,30,7.84,1.8
Life in Pieces,CBS,Single-Camera Comedy,1,5,2015-F,Monday,8:30,30,8.47,2.1
Life in Pieces,CBS,Single-Camera Comedy,1,6,2015-F,Thursday,8:30,30,7.88,1.9
Life in Pieces,CBS,Single-Camera Comedy,1,7,2015-F,Thursday,8:30,30,7.99,1.8
Life in Pieces,CBS,Single-Camera Comedy,1,8,2015-F,Thursday,8:30,30,8.35,1.8
Life in Pieces,CBS,Single-Camera Comedy,1,9,2015-F,Thursday,8:30,30,7.61,2.1
Life in Pieces,CBS,Single-Camera Comedy,1,10,2015-F,Thursday,8:30,30,8.24,1.9
Life in Pieces,CBS,Single-Camera Comedy,1,11,2015-F,Thursday,8:30,30,10.26,2.2
Life in Pieces,CBS,Single-Camera Comedy,1,12,2016-S,Thursday,8:30,30,9.27,2.1
Life in Pieces,CBS,Single-Camera Comedy,1,13,2016-S,Thursday,8:30,30,9.15,2
Life in Pieces,CBS,Single-Camera Comedy,1,14,2016-S,Thursday,8:30,30,8.78,2
Life in Pieces,CBS,Single-Camera Comedy,1,15,2016-S,Thursday,8:30,30,9.09,2.2
Life in Pieces,CBS,Single-Camera Comedy,1,16,2016-S,Thursday,8:30,30,9.35,2.1
Life in Pieces,CBS,Single-Camera Comedy,1,17,2016-S,Thursday,8:30,30,9.34,2.1
Life in Pieces,CBS,Single-Camera Comedy,1,18,2016-S,Thursday,8:30,30,9.21,2.1
Life in Pieces,CBS,Single-Camera Comedy,1,19,2016-S,Thursday,8:30,30,8.4,1.8
Life in Pieces,CBS,Single-Camera Comedy,1,20,2016-S,Thursday,8:30,30,8.55,2
Life in Pieces,CBS,Single-Camera Comedy,1,21,2016-S,Thursday,8:30,30,7.23,1.7
Life in Pieces,CBS,Single-Camera Comedy,1,22,2016-S,Thursday,9:00,30,7.23,1.7
S.W.A.T.,CBS,Action-Drama,1,1,2017-F,Thursday,10:00,60,6.74,1.1
S.W.A.T.,CBS,Action-Drama,1,2,2017-F,Thursday,10:00,60,6.58,1
S.W.A.T.,CBS,Action-Drama,1,3,2017-F,Thursday,10:00,60,6.26,0.9
S.W.A.T.,CBS,Action-Drama,1,4,2017-F,Thursday,10:00,60,5.84,1.1
S.W.A.T.,CBS,Action-Drama,1,5,2017-F,Thursday,10:00,60,6.71,1
S.W.A.T.,CBS,Action-Drama,1,6,2017-F,Thursday,10:00,60,6.25,0.9
S.W.A.T.,CBS,Action-Drama,1,7,2017-F,Thursday,10:00,60,6.45,1
S.W.A.T.,CBS,Action-Drama,1,8,2017-F,Thursday,10:00,60,6.28,1
S.W.A.T.,CBS,Action-Drama,1,9,2018-S,Thursday,10:00,60,6.21,1.1
S.W.A.T.,CBS,Action-Drama,1,10,2018-S,Thursday,10:00,60,6.38,1.1
S.W.A.T.,CBS,Action-Drama,1,11,2018-S,Thursday,10:00,60,6.02,1
